title,artist,comments,url
Hysteria,Muse,I auditioned with this song. I knew the guitarist loved muse. Spent 2 days pressing the pause button going over ever fucking note. I got in the band.,https://www.youtube.com/watch?v=3dm_5qWWDV8
Hysteria,Muse,One of the best basslines ever. \m/,https://www.youtube.com/watch?v=3dm_5qWWDV8
Hysteria,Muse,"I've known about this band since...forever, but it feels like I've just discovered them. For real. This song is BRILLIANT.",https://www.youtube.com/watch?v=3dm_5qWWDV8
Hysteria,Muse,it's 2022 now. but i still love this group so much with all the songs,https://www.youtube.com/watch?v=3dm_5qWWDV8
Hysteria,Muse,"I have listened this thousands of times, and I don't get tired",https://www.youtube.com/watch?v=3dm_5qWWDV8
Hysteria,Muse,this song Never old 🔥,https://www.youtube.com/watch?v=3dm_5qWWDV8
Hysteria,Muse,"Phenomenal song. An all time classic. Never get bored of hearing this one.

Moreover, the guy's acting in this video is good. Really brings out the rage, paranoia and fury.",https://www.youtube.com/watch?v=3dm_5qWWDV8
Hysteria,Muse,I've been listening to Muse for 6 hours straight help me,https://www.youtube.com/watch?v=3dm_5qWWDV8
Hysteria,Muse,"It's bugging me
Grating me
And twisting me around",https://www.youtube.com/watch?v=3dm_5qWWDV8
Hysteria,Muse,I want to go back in time when Muse started to exist,https://www.youtube.com/watch?v=3dm_5qWWDV8
Hysteria,Muse,"I grew up with their music, 10 years later I'm listening to the same songs over and over again without getting bored.",https://www.youtube.com/watch?v=3dm_5qWWDV8
Hysteria,Muse,MUSE have written some breathtaking tracks but this is just phenomenal 👍👍👍👍👍,https://www.youtube.com/watch?v=3dm_5qWWDV8
Hysteria,Muse,"i love them at first sight when im watching this video on the MTv, i cant stop listening to this masterpiece until now in 2022.
thanks MUSE for giving me the best music experience i ever had. ",https://www.youtube.com/watch?v=3dm_5qWWDV8
Hysteria,Muse,Learning this song on bass gave me the worst blisters that I've had in a long time. Totally worth it though :),https://www.youtube.com/watch?v=3dm_5qWWDV8
Hysteria,Muse,"even with almost 100 million views, it seems like muse is so underrated. i wish more people could see how amazing they are",https://www.youtube.com/watch?v=3dm_5qWWDV8
Hysteria,Muse,"Every bassist asks one question when they learn someone else plays bass too: ""Can you play Hysteria""?",https://www.youtube.com/watch?v=3dm_5qWWDV8
Hysteria,Muse,"My God, where has the music gone nowadays? This is literally the only song I get excited for on the radio, what a freaking hit song baby",https://www.youtube.com/watch?v=3dm_5qWWDV8
Hysteria,Muse,"Creo que nunca me voy a cansar de esta canción, esta linea de bajo es EPICA",https://www.youtube.com/watch?v=3dm_5qWWDV8
Hysteria,Muse,You ever not listen to a song for awhile to just remember the memories attached to it and where you are in life? Yeah that's this song.,https://www.youtube.com/watch?v=3dm_5qWWDV8
Hysteria,Muse,"""Hysteria""

It's bugging me, grating me
And twisting me around",https://www.youtube.com/watch?v=3dm_5qWWDV8
Hysteria,Muse,"Hysteria will be, according to lots of people, the best song of Muse, and I can't disagree.

So what if it's ''emo'' like my friends say? It's Muse, their experimental. The bass line, the guitar that sounds like a DJ rolling a disk or smth, that's REALLY CLEVER. The music video is oh man, expensive yet must've been satisifying. The part after ",https://www.youtube.com/watch?v=3dm_5qWWDV8
Hysteria,Muse,,https://www.youtube.com/watch?v=3dm_5qWWDV8
Hysteria,Muse,,https://www.youtube.com/watch?v=3dm_5qWWDV8
Hysteria,Muse,,https://www.youtube.com/watch?v=3dm_5qWWDV8
Chop Suey!,System Of A Down,"SG
SKIP NAVIGATION
SIGN IN
#SystemOfADown #ChopSuey #HD
System Of A Down - Chop Suey! (Official HD Video)
1,154,774,402 views  Oct 2, 2009  Official HD music video for ”Chop Suey!” by System of a Down
Listen to System of a Down: https://SystemOfADown.lnk.to/listenYD…
...more
6.5M
Dislike
Share
Save
System Of A Down
6M subscribers
SUBSCRIBE
Comments
324K
The dislikes are people who still eat seeds as a pastime activity.
Shop the System Of A Down store
System Of A Down
System Of A Down
324,848 Comments
SORT BY
Add a comment...
Alejandro Villanueva
1 year ago
Getting this video to 1 billion views isn't an achievement.

It's a requirement.
8.2K
REPLY
View 58 replies
DepressedCapitalist
4 weeks ago
A perfect blend of a heavenly melody and full force aggression and angst. This song is timeless.
2K
REPLY
View 14 replies
pandekao do Timão
13 hours ago
Cara essa música é foda demais top
12
REPLY
View reply
Obito Uchiha
4 days ago
I use this song as a lullaby at the daycare where I work
294
REPLY
View 4 replies
sad+sassy
3 weeks ago
This song is only 3 minutes, but it feels like an entire album. Amazing.
427
REPLY
View 3 replies
̗̀⩨🌼Mıłė༉ ...
11 days ago
Antes me daban miedo...demasiadp miedo y ahora es una de las canciones que tengo en mi playlist..
74
REPLY
View 3 replies
Ratas de Biblioteca
9 months ago
You weren't born in the wrong generation, you just like old music
3.3K
REPLY
View 112 replies
No Mercy
1 month ago
El mejor tema que he escuchado en mi vida, system of a down is in my ringtone.
60
REPLY
View reply
levmiester3
2 days ago
6 MILL SUBS LETSSS GO SYSTEM OF A DOWN LOVE YOUR SONGS!!!
9
REPLY
CodeName PizzaJr
10 days ago
This was the first metal song I’ve ever listened to and actually liked it
48
REPLY
View 7 replies
Rosemary Poling
1 month ago
This song speaks to my soul every time
272
REPLY
View 3 replies
Israel Piña. Diseño Foto Arte
1 month ago
De mis favoritas de todos los tiempos
28
REPLY
Reid99
1 year ago
It finally happened. Proud of everyone that helped accomplish a billion on this legendary video., here's to another billion.
9.8K
REPLY
View 91 replies
John Vela
1 month ago
Recently went to a Killswitch Engage show, and Chop Suey! was played in the background before August Burns Red hit the stage. And believe me when I say EVERY FUCKING PERSON in the venue sang this with all their might and it was the most fucking magical moment to experience. Arguably the best part of the whole show and SOAD wasn’t even performing. 
82
REPLY
View reply
Alligator 654
3 days ago
Una de las mejores bandas
52
REPLY
View 4 replies
MimickingManic888
3 weeks ago (edited)
This band and their thought provoking inspirational music, really shaped a young me. I was 11 or 12, living in rough times when I was lucky to be a (way more out of the box thinker) than the rest of the prepubescent freaks.  Actually I was the freak in a sea of Hollister and Ambercrombie & Fitch npc's.
25
REPLY
View reply
amine safraoui
2 months ago
That father part always give me goosebumps.
43
REPLY
View 2 replies
soadfan
13 days ago (edited)
This song is waking me up, every. single. morning. since, idk, a long time ago, and yet I still didn't get tired of it. Awesome. <3

EDIT: I just realized I'm still with the ""soadfan"" nickname here, he he
28
REPLY
Gary Diamond
2 years ago
Fun fact. This track was originally called Suicide but the label pressured them to change it. If you shorten Suicide it becomes Sui so it's Chopped. Hence Chop Suey! That's why Serj says ""we're rolling Suicide"" just as the track starts on the album version. The more you know...
2.5K
REPLY
View 34 replies
Kurt Thompson
1 month ago
One of the best songs ever. When I was in high school this was top 1 forever. I think mtv countdown.
128
REPLY
Nyaru
1 year ago (edited)
Hard to believe that this song is gonna be 20 years old in several months

Edit: hard to believe that this IS 20 years old now
1.8K
REPLY
View 36 replies
Kez P
4 weeks ago
I just wanna make sure that everyone appreciated how effortless Serge adds gravel to add extra emotion and power... I think it's called gravel... When he adds a little growl in the note, it can be so subtle, but singing along and adding those inflections is difficult!!! He's amazing, I love SOAD - my dream is to see them live at least one  pray for my cat
105
REPLY
View 5 replies
ninguémplay
8 days ago
Que nostalgia ouvir essa em 2022
21
REPLY
Jadee Romanov
3 weeks ago
if youre still listening to this in 2022, you have GREAT taste!!!!!!! 
never gets old, every listen always feels like the first time yk aha
35
REPLY
View 2 replies
Arsalan Naqvi
4 weeks ago
No matter how hard you try to keep up with the energy of this song, you just can't.
25
REPLY
ᴷᶦⁿᵈˡʸ ᴴᵉˡᵖ ᴹᵉ ᴿᵉᵃᶜʰ ¹ᴷˢᵘᵇˢᶜʳᶦᵇᵉʳˢ ᵂᶦᵗʰ ¹ ⱽᶦᵈᵉᵒ
11 days ago
Fun fact. This track was originally called Suicide but the label pressured them to change it. If you shorten Suicide it becomes Sui so it's Chopped. Hence Chop Suey! That's why Serj says ""we're rolling Suicide"" just as the track starts on the album version. The more you know...
140
REPLY
Lucas Collins
2 years ago (edited)
The song makes me want to break into someone’s house, toast all their bread and then put it back
Edit: OMG 10K likes wtf
10K
REPLY
View 145 replies
Yo Yo
2 months ago
Could you imagine being there to record that video with them. Fucking. Legends.
30
REPLY
Michael Corner
3 weeks ago
2:49 is quite possibly the greatest combination of notes that has ever appeared in music ever
466
REPLY
View 8 replies
petro bolado
8 days ago
essa musica é uma obra de arte slk
24
REPLY
only player
2 months ago
Depois de anos procurando essa música eu finalmente achei
18
REPLY
View reply
Rick Phoenix Philippines
3 weeks ago
ITS 2022 LETS SEE HOW MANY LEGENDS ARE LISTENING  TO THIS MASTER PIECE
125
REPLY
View 5 replies
Mr. Terwilliger
2 years ago
I’m glad this has almost a billion views. They deserve it.
598
REPLY
View 8 replies
Suukiye
2 months ago
Lindo lindo lindo, há 5 anos que entrei no mundo do rock uahahahah 🇧🇷
53
REPLY
View 10 replies
W0M8AT_GAMING
1 month ago
I sing this to my now 10 month old daughter when she's gets sleepy and when she wants to dance girls got good taste
190
REPLY
View 7 replies
Paola Lainez
2 weeks ago
Amo esta parte 2:18-3:29
10
REPLY
Merche G. Olivan
2 months ago
Simplemente GENIALES!!
23
REPLY
J G
1 month ago
Legendary song. Still rocks in 2022
60
REPLY
View reply
SOAD Brasil
1 year ago
HISTORIC!

1 billion views right now!
Read more
285
REPLY
Roberto PARRAL 🇲🇽
2 months ago
Rolota de mi juventud  grandes recuerdos
9
REPLY
3:45
System Of A Down - Toxicity (Official HD Video)
System Of A Down
651M views
12 years ago
1:22:03
Alternative Rock Of The 2000s 2000 - 2009 Linkin Park, Creed, 3 Doors Down, Nirvana
Alternative Rock Music 90's
12M views
1 year ago
Mix - System Of A Down - Chop Suey! (Official HD Video)
YouTube
21:01
Metallica. The Unforgiven ( I, II, III)
Vitaly Krokus
7.2M views
5 years ago
4:14
Evanescence - Bring Me To Life (Official Music Video)
Evanescence
1B views
12 years ago
5:14
Rage Against The Machine - Killing In the Name (Official HD Video)
Rage Against the Machine
182M views
11 years ago
4:20
Disturbed - The Sound Of Silence [Official Music Video]
Disturbed
802M views
6 years ago
3:12
System Of A Down - Chop Suey! live Armenia [1080pᴴᴰ | 60 fps]
ObeyYourSysteM
1.7M views
2 years ago
4:23
System Of A Down - B.Y.O.B. (Official HD Video)
System Of A Down
392M views
12 years ago
5:22
Red Hot Chili Peppers - Californication [Official Music Video]
Red Hot Chili Peppers
935M views
12 years ago
1:35:36
KORN, LIMP BIZKIT, SYSTEM OF A DOWN, DEFTONES, SLIPKNOT #NU METAL- 90´s 2000´s# by Dj Cachete
Mi7u3
2.4M views
6 months ago
3:33
Alien Ant Farm - Smooth Criminal (Official Music Video)
AlienAntFarmVEVO
243M views
12 years ago
4:04
System Of A Down - Aerials (Official HD Video)
System Of A Down
354M views
12 years ago
3:07
Numb [Official Music Video] - Linkin Park
Linkin Park
1.7B views
15 years ago
5:02
Audioslave - Like a Stone (Official Video)
Audioslave
937M views
12 years ago
1:32:01
System of a Down Greatest Hits Vol.1
Jorge Gonzalez
7.1M views
2 years ago
5:24
The Cranberries - Zombie 1999 Live Video
NEA ZIXNH
143M views
8 years ago
1:17:29
Linkin Park, Red Hot Chili Peppers, Green Day, Nickelback - All Time Favorite Alternative Rock Songs
Alternative Rock Music
10K views
3 days ago
New
21:24
The Sad History of System of a Down
Rock Feed
2.7M views
3 years ago
1:02:29
System Of A Down - Pinkpop 2017
System Of A Down Live
6.8M views
4 years ago
4:39
Nirvana - Smells Like Teen Spirit (Official Music Video)
Nirvana
1.4B views
12 years ago
3:39
In The End [Official HD Music Video] - Linkin Park
Linkin Park
1.3B views
12 years ago
3:39
Toxicity
System Of A Down
70M views
6 years ago
4:55
Eminem - Lose Yourself[1080p].
Shady Music
31M views
3 years ago
4:17
Coolio - Gangsta's Paradise (feat. L.V.) [Official Music Video]
Tommy Boy
943M views
4 years ago
1:05:10
Grееn Dау Аmеricаn ldiоt (Full Album)
Vlad
4.9M views
2 years ago
6:26
Metallica: Nothing Else Matters (Official Music Video)
Metallica
1.1B views
12 years ago
3:57
Radiohead - Creep
Radiohead
650M views
13 years ago
2:45
Queen - Bohemian Rhapsody (Live Aid 1985)
Live Aid
138M views
2 years ago
4:58
Eminem - Without Me (Official Music Video)
EminemMusic
1.3B views
12 years ago
3:31
System Of A Down - Sugar (Official HD Video)
System Of A Down
122M views
12 years ago
2:04:53
A.Sevenfold Greatest Hits Full Album - Best Songs Of A.Sevenfold Playlist 2021
MUSICAL
307K views
7 months ago
3:31
Chop Suey!
System Of A Down
96M views
6 years ago
4:48
Green Day - Boulevard Of Broken Dreams [Official Music Video]
Green Day
620M views
9 years ago
3:56
Rammstein - Du Hast (Official Video)
Rammstein Official
419M views
6 years ago
4:03
Limp Bizkit - Rollin' (Official Music Video)
limpbizkit
217M views
12 years ago
4:20
The Cranberries - Zombie (Alt. Version)
TheCranberriesTV
62M views
12 years ago
1:18:56
AC DC - Greatest Hell's Hits (DISC1)
ROCK & HEAVY FOREVER
14M views
1 year ago
4:27
Bon Jovi - It's My Life (Official Music Video)
Bon Jovi
1.1B views
12 years ago
2:52
System Of A Down - Lonely Day (Official HD Video)
System Of A Down
296M views
12 years ago
4:53
AC/DC - Thunderstruck (Official Video)
AC/DC
1B views
9 years ago
3:49
System Of A Down - Hypnotize (Official HD Video)
System Of A Down
178M views
12 years ago
3:40
Drowning Pool - Bodies
Drowning Pool
159M views
11 years ago
8:09
Eminem - Stan (Long Version) ft. Dido
EminemMusic
529M views
12 years ago
1:44:45
Linkin Park Greatest Hits Full Album Ever🔥In The End, Numb, What I've Done🔥Linkin Park Best Hits
Music Library
30K views
2 days ago
New
Highway to Hell
AC/DC
47M views
3 years ago
Nirvana - About A Girl (Live On MTV Unplugged, 1993 / Unedited)
Nirvana
42M views
2 years ago
Down with the Sickness
Disturbed
38M views
4 years ago
Chop Suey ! (System Of A Down cover)
Thomas Hurter
43K views
1 year ago
Fear of the Dark (2015 Remaster)
Iron Maiden
63M views
3 years ago
My Chemical Romance - Welcome To The Black Parade [Official Music Video] [HD]
My Chemical Romance
248M views
12 years ago
Korn - Freak On a Leash (Official Video)
KoRn
233M views
12 years ago
Gorillaz - Feel Good Inc. (Official Video)
Gorillaz
608M views
5 years ago
System Of A Down - Protect The Land (Official Video)
System Of A Down
15M views
1 year ago
Fundraiser
Guns N' Roses - Sweet Child O' Mine (Alternate Version)
Guns N' Roses
159M views
3 years ago
Papa Roach - Last Resort (Squeaky Clean Version) (Official Music Video)
Papa Roach
162M views
12 years ago
Arctic Monkeys - Do I Wanna Know? (Official Video)
Official Arctic Monkeys
1.3B views
8 years ago
The Cranberries - Zombie (Official Music Video)
TheCranberriesTV
1.2B views
12 years ago
B.Y.O.B.
System Of A Down
35M views
5 years ago
Gorillaz - Clint Eastwood (Official Video)
Gorillaz
582M views
5 years ago",https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,The dislikes are people who still eat seeds as a pastime activity.,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,"Getting this video to 1 billion views isn't an achievement.

It's a requirement.",https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,A perfect blend of a heavenly melody and full force aggression and angst. This song is timeless.,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,Cara essa música é foda demais top,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,I use this song as a lullaby at the daycare where I work,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,"This song is only 3 minutes, but it feels like an entire album. Amazing.",https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,Antes me daban miedo...demasiadp miedo y ahora es una de las canciones que tengo en mi playlist..,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,"You weren't born in the wrong generation, you just like old music",https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,"El mejor tema que he escuchado en mi vida, system of a down is in my ringtone.",https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,6 MILL SUBS LETSSS GO SYSTEM OF A DOWN LOVE YOUR SONGS!!!,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,This was the first metal song I’ve ever listened to and actually liked it,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,This song speaks to my soul every time,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,De mis favoritas de todos los tiempos,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,"It finally happened. Proud of everyone that helped accomplish a billion on this legendary video., here's to another billion.",https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,"Recently went to a Killswitch Engage show, and Chop Suey! was played in the background before August Burns Red hit the stage. And believe me when I say EVERY FUCKING PERSON in the venue sang this with all their might and it was the most fucking magical moment to experience. Arguably the best part of the whole show and SOAD wasn’t even performing. ",https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,Una de las mejores bandas,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,"This band and their thought provoking inspirational music, really shaped a young me. I was 11 or 12, living in rough times when I was lucky to be a (way more out of the box thinker) than the rest of the prepubescent freaks.  Actually I was the freak in a sea of Hollister and Ambercrombie & Fitch npc's.",https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,That father part always give me goosebumps.,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,"This song is waking me up, every. single. morning. since, idk, a long time ago, and yet I still didn't get tired of it. Awesome. <3

EDIT: I just realized I'm still with the ""soadfan"" nickname here, he he",https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,"Fun fact. This track was originally called Suicide but the label pressured them to change it. If you shorten Suicide it becomes Sui so it's Chopped. Hence Chop Suey! That's why Serj says ""we're rolling Suicide"" just as the track starts on the album version. The more you know...",https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,One of the best songs ever. When I was in high school this was top 1 forever. I think mtv countdown.,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,"Hard to believe that this song is gonna be 20 years old in several months

Edit: hard to believe that this IS 20 years old now",https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,"I just wanna make sure that everyone appreciated how effortless Serge adds gravel to add extra emotion and power... I think it's called gravel... When he adds a little growl in the note, it can be so subtle, but singing along and adding those inflections is difficult!!! He's amazing, I love SOAD - my dream is to see them live at least one  pray for my cat",https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,Que nostalgia ouvir essa em 2022,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,"if youre still listening to this in 2022, you have GREAT taste!!!!!!! 
never gets old, every listen always feels like the first time yk aha",https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,"No matter how hard you try to keep up with the energy of this song, you just can't.",https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,"Fun fact. This track was originally called Suicide but the label pressured them to change it. If you shorten Suicide it becomes Sui so it's Chopped. Hence Chop Suey! That's why Serj says ""we're rolling Suicide"" just as the track starts on the album version. The more you know...",https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,"The song makes me want to break into someone’s house, toast all their bread and then put it back
Edit: OMG 10K likes wtf",https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,Could you imagine being there to record that video with them. Fucking. Legends.,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,2:49 is quite possibly the greatest combination of notes that has ever appeared in music ever,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,essa musica é uma obra de arte slk,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,Depois de anos procurando essa música eu finalmente achei,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,ITS 2022 LETS SEE HOW MANY LEGENDS ARE LISTENING  TO THIS MASTER PIECE,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,I’m glad this has almost a billion views. They deserve it.,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,"Lindo lindo lindo, há 5 anos que entrei no mundo do rock uahahahah 🇧🇷",https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,I sing this to my now 10 month old daughter when she's gets sleepy and when she wants to dance girls got good taste,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,Amo esta parte 2:18-3:29,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,Simplemente GENIALES!!,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,Legendary song. Still rocks in 2022,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,"HISTORIC!

1 billion views right now!",https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,Rolota de mi juventud  grandes recuerdos,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,,https://www.youtube.com/watch?v=CSvFpBOe8eY
Chop Suey!,System Of A Down,,https://www.youtube.com/watch?v=CSvFpBOe8eY
